student_id,school,grade,section,gender,age,attendance_pct,study_hours_daily,internet_access,parent_education,mathematics,science,english,social_science,computer,average_score,median_score,subjects_passed,result,performance_band,at_risk
STU-0895,East Model,10,A,Male,15,81.5,1.5,Yes,Secondary,69.9,48.9,57.8,50.1,59.5,57.24000000000001,57.8,5,Pass,Average,No
STU-0896,East Model,11,A,Female,16,89.4,2.4,Yes,Postgraduate,63.0,64.5,63.1,76.0,76.2,68.56,64.5,5,Pass,Good,No
STU-0897,West Senior,9,C,Female,15,68.4,2.1,No,Primary,53.0,45.8,48.8,75.9,62.5,57.2,53.0,5,Pass,Average,Yes
STU-0898,South Public,11,C,Male,16,61.9,3.3,Yes,Secondary,75.9,59.9,74.9,69.4,65.1,69.04,69.4,5,Pass,Good,Yes
STU-0899,West Senior,9,A,Male,15,83.2,3.3,Yes,Graduate,76.0,85.3,77.1,81.4,71.9,78.34,77.1,5,Pass,Very Good,No
STU-0900,South Public,12,C,Male,18,73.3,3.3,Yes,Secondary,51.7,64.4,62.3,53.0,76.6,61.6,62.3,5,Pass,Good,Yes
STU-0901,North Academy,9,B,Female,15,82.9,6.8,Yes,Graduate,79.0,74.9,100.0,94.0,85.6,86.7,85.6,5,Pass,Very Good,No
STU-0902,East Model,10,A,Female,15,82.6,0.8,Yes,Secondary,47.8,45.0,62.7,64.4,56.0,55.17999999999999,56.0,5,Pass,Average,No
STU-0903,North Academy,12,A,Female,17,89.4,0.9,Yes,Secondary,64.0,47.8,71.1,58.8,72.2,62.779999999999994,64.0,5,Pass,Good,No
STU-0904,West Senior,9,C,Female,15,85.1,2.4,Yes,Primary,71.3,62.6,63.1,64.1,73.3,66.88000000000001,64.1,5,Pass,Good,No
STU-0905,East Model,11,A,Male,16,86.7,1.4,Yes,Secondary,69.6,75.3,84.9,63.8,60.7,70.85999999999999,69.6,5,Pass,Good,No
STU-0906,North Academy,11,C,Female,16,93.1,4.4,Yes,Secondary,68.4,91.2,84.1,83.4,83.2,82.06,83.4,5,Pass,Very Good,No
STU-0907,South Public,11,C,Male,16,79.8,3.0,Yes,Secondary,72.7,80.9,76.3,71.7,74.1,75.14000000000001,74.1,5,Pass,Very Good,No
STU-0908,East Model,12,C,Female,17,81.5,2.3,Yes,Graduate,73.2,57.3,78.0,66.4,68.8,68.74,68.8,5,Pass,Good,No
STU-0909,East Model,10,A,Male,16,86.5,1.0,No,Secondary,58.5,60.1,46.6,76.3,55.4,59.379999999999995,58.5,5,Pass,Good,No
STU-0910,West Senior,12,C,Female,17,83.5,0.2,Yes,Secondary,56.3,48.6,57.6,64.6,48.5,55.120000000000005,56.3,5,Pass,Average,No
STU-0911,South Public,12,C,Female,17,88.1,1.4,Yes,Graduate,60.0,60.5,66.5,63.4,63.4,62.760000000000005,63.4,5,Pass,Good,No
STU-0912,East Model,10,C,Female,15,86.5,3.8,Yes,Graduate,55.5,67.1,84.5,71.1,83.8,72.4,71.1,5,Pass,Good,No
STU-0913,East Model,9,A,Male,14,75.3,3.7,Yes,Graduate,76.3,57.4,79.2,66.1,66.1,69.02000000000001,66.1,5,Pass,Good,No
STU-0914,South Public,12,C,Male,17,83.1,1.2,No,Postgraduate,59.2,59.1,72.9,55.0,52.4,59.720000000000006,59.1,5,Pass,Good,No
STU-0915,North Academy,10,B,Female,15,77.3,3.9,Yes,Secondary,66.2,71.4,75.2,83.2,80.4,75.28,75.2,5,Pass,Very Good,No
STU-0916,South Public,10,B,Female,15,74.7,3.6,Yes,Graduate,63.4,86.1,62.0,75.1,67.5,70.82000000000001,67.5,5,Pass,Good,Yes
STU-0917,South Public,12,A,Female,17,80.2,2.3,Yes,Primary,65.5,90.2,71.2,53.2,50.5,66.11999999999999,65.5,5,Pass,Good,No
STU-0918,South Public,9,A,Male,14,91.0,1.7,Yes,Primary,56.7,93.6,72.3,62.7,77.2,72.5,72.3,5,Pass,Good,No
STU-0919,South Public,9,B,Female,15,92.9,0.8,Yes,Secondary,69.0,58.9,75.7,85.4,60.0,69.8,69.0,5,Pass,Good,No
STU-0920,East Model,10,A,Male,15,80.9,1.8,No,Postgraduate,42.2,62.8,67.5,75.5,73.9,64.38,67.5,5,Pass,Good,No
STU-0921,North Academy,12,C,Female,17,81.9,1.9,No,Graduate,44.4,69.7,65.3,77.2,62.1,63.739999999999995,65.3,5,Pass,Good,No
STU-0922,East Model,9,B,Male,14,59.8,1.0,Yes,Graduate,45.6,63.6,61.1,43.5,54.1,53.580000000000005,54.1,5,Pass,Average,Yes
STU-0923,North Academy,10,A,Male,15,79.0,5.1,Yes,Secondary,65.3,86.9,61.0,66.6,71.1,70.17999999999999,66.6,5,Pass,Good,No
STU-0924,North Academy,12,B,Female,17,92.1,0.7,Yes,Secondary,49.6,62.1,71.4,74.9,71.9,65.97999999999999,71.4,5,Pass,Good,No
STU-0925,North Academy,10,B,Male,15,72.8,1.7,Yes,Graduate,63.3,72.2,59.7,68.0,66.2,65.88,66.2,5,Pass,Good,Yes
STU-0926,North Academy,12,B,Male,17,70.8,1.6,Yes,Secondary,50.9,65.9,61.2,67.3,62.3,61.52,62.3,5,Pass,Good,Yes
STU-0927,South Public,11,C,Male,16,80.2,3.4,Yes,Secondary,76.9,60.8,58.7,64.7,71.1,66.43999999999998,64.7,5,Pass,Good,No
STU-0928,North Academy,10,C,Male,15,93.2,3.2,No,Postgraduate,95.6,70.5,69.4,83.8,86.4,81.14000000000001,83.8,5,Pass,Very Good,No
STU-0929,North Academy,9,A,Male,14,77.3,4.0,No,Postgraduate,78.0,78.2,65.6,75.5,77.1,74.88,77.1,5,Pass,Very Good,No
STU-0930,West Senior,9,C,Male,14,100.0,1.4,Yes,Graduate,61.9,66.7,83.1,84.9,84.0,76.12,83.1,5,Pass,Very Good,No
STU-0931,East Model,9,B,Male,14,81.8,4.3,Yes,Secondary,80.5,76.0,65.3,81.6,81.3,76.94,80.5,5,Pass,Very Good,No
STU-0932,North Academy,12,B,Female,18,97.2,1.2,Yes,Graduate,68.8,61.3,51.1,53.6,69.5,60.85999999999999,61.3,5,Pass,Good,No
STU-0933,East Model,9,B,Female,14,72.6,1.3,Yes,Secondary,61.7,66.8,67.2,60.2,70.8,65.34,66.8,5,Pass,Good,Yes
STU-0934,West Senior,9,A,Male,15,73.5,2.9,Yes,Secondary,76.3,62.3,58.5,68.3,69.0,66.88,68.3,5,Pass,Good,Yes
STU-0935,East Model,9,C,Female,15,86.5,1.1,No,Secondary,55.4,78.5,80.9,45.3,55.1,63.040000000000006,55.4,5,Pass,Good,No
STU-0936,East Model,12,A,Male,18,79.7,1.4,Yes,Graduate,63.4,63.4,62.9,82.0,80.4,70.42,63.4,5,Pass,Good,No
STU-0937,West Senior,9,A,Female,14,74.5,2.8,Yes,Primary,58.9,68.9,77.5,64.2,79.9,69.88,68.9,5,Pass,Good,Yes
STU-0938,East Model,12,A,Female,17,73.7,3.7,No,Secondary,48.0,65.3,88.3,69.8,79.2,70.11999999999999,69.8,5,Pass,Good,Yes
STU-0939,West Senior,12,C,Male,17,97.6,1.9,Yes,Primary,84.8,78.1,76.3,60.2,76.9,75.25999999999999,76.9,5,Pass,Very Good,No
STU-0940,North Academy,9,A,Male,14,90.7,2.6,Yes,Postgraduate,61.3,78.5,53.5,64.8,84.8,68.58000000000001,64.8,5,Pass,Good,No
STU-0941,South Public,10,A,Male,15,84.8,0.8,Yes,Postgraduate,47.4,50.7,64.5,58.4,89.7,62.14,58.4,5,Pass,Good,No
STU-0942,East Model,10,B,Female,16,91.7,2.4,Yes,Postgraduate,80.8,68.2,84.2,82.9,76.6,78.54,80.8,5,Pass,Very Good,No
STU-0943,North Academy,12,B,Female,17,75.2,2.9,Yes,Secondary,63.0,67.9,69.5,59.5,82.0,68.38,67.9,5,Pass,Good,No
STU-0944,South Public,11,A,Male,17,81.8,1.2,No,Graduate,61.8,72.7,79.2,47.8,51.9,62.67999999999999,61.8,5,Pass,Good,No
STU-0945,West Senior,10,B,Female,15,86.8,1.8,Yes,Secondary,59.8,47.1,62.0,56.4,61.6,57.38000000000001,59.8,5,Pass,Average,No
STU-0946,South Public,11,B,Male,17,71.6,0.9,Yes,Postgraduate,58.6,58.0,54.5,44.0,47.3,52.48,54.5,5,Pass,Average,Yes
STU-0947,North Academy,9,B,Female,14,88.2,2.5,Yes,Secondary,64.8,73.5,83.2,86.1,88.6,79.24000000000001,83.2,5,Pass,Very Good,No
STU-0948,East Model,12,C,Male,17,71.7,2.1,No,Graduate,44.5,67.7,53.1,80.1,75.3,64.14,67.7,5,Pass,Good,Yes
STU-0949,West Senior,12,A,Male,17,82.7,1.7,Yes,Secondary,50.8,82.2,58.9,69.0,75.6,67.3,69.0,5,Pass,Good,No
STU-0950,South Public,10,C,Female,15,97.9,0.4,Yes,Secondary,69.2,51.3,64.3,41.4,68.3,58.9,64.3,5,Pass,Average,No
STU-0951,East Model,12,A,Male,17,84.3,1.2,Yes,Postgraduate,71.0,53.9,54.4,60.1,60.4,59.96,60.1,5,Pass,Good,No
STU-0952,South Public,11,A,Male,17,84.0,3.5,Yes,Primary,68.0,75.5,76.4,75.8,64.1,71.96,75.5,5,Pass,Good,No
STU-0953,West Senior,9,A,Female,14,93.7,3.4,Yes,Graduate,59.7,68.2,73.8,74.8,97.5,74.8,73.8,5,Pass,Very Good,No
STU-0954,East Model,9,C,Female,15,85.6,3.0,Yes,Postgraduate,66.2,84.5,86.5,76.4,84.4,79.6,84.4,5,Pass,Very Good,No
STU-0955,South Public,11,A,Male,16,66.4,4.5,Yes,Primary,53.7,64.5,68.4,66.2,73.6,65.28,66.2,5,Pass,Good,Yes
STU-0956,North Academy,12,C,Female,17,81.6,3.1,Yes,Graduate,74.6,78.5,77.9,72.7,86.1,77.96,77.9,5,Pass,Very Good,No
STU-0957,North Academy,11,C,Female,17,79.3,1.0,Yes,Secondary,58.6,62.6,66.8,61.1,71.3,64.08,62.6,5,Pass,Good,No
STU-0958,West Senior,10,C,Male,16,74.7,2.3,Yes,Graduate,66.5,62.3,60.7,73.0,70.0,66.5,66.5,5,Pass,Good,Yes
STU-0959,South Public,12,B,Male,18,80.5,2.5,Yes,Graduate,63.9,60.6,61.4,60.2,66.2,62.46,61.4,5,Pass,Good,No
STU-0960,West Senior,10,A,Male,15,84.6,4.8,Yes,Secondary,74.6,64.5,69.5,68.4,63.6,68.12,68.4,5,Pass,Good,No
STU-0961,East Model,10,C,Female,16,78.5,4.1,Yes,Primary,74.4,76.6,80.5,57.2,78.5,73.44,76.6,5,Pass,Good,No
STU-0962,South Public,12,C,Male,17,73.4,0.9,Yes,Graduate,45.7,60.8,71.4,52.4,49.4,55.94,52.4,5,Pass,Average,Yes
STU-0963,West Senior,9,B,Female,14,78.2,4.0,Yes,Secondary,76.7,64.5,71.4,71.4,68.7,70.53999999999999,71.4,5,Pass,Good,No
STU-0964,South Public,10,C,Female,15,76.6,1.3,Yes,Secondary,62.2,57.5,80.4,65.2,66.6,66.38,65.2,5,Pass,Good,No
STU-0965,East Model,12,B,Male,18,86.0,6.8,Yes,Secondary,86.3,85.3,81.6,92.1,89.7,86.99999999999999,86.3,5,Pass,Very Good,No
STU-0966,South Public,12,A,Male,17,76.4,0.4,Yes,Secondary,55.5,59.9,72.9,52.6,75.8,63.339999999999996,59.9,5,Pass,Good,No
STU-0967,West Senior,12,A,Female,17,88.2,2.7,Yes,Postgraduate,62.1,48.6,67.3,62.2,61.9,60.419999999999995,62.1,5,Pass,Good,No
STU-0968,South Public,12,A,Female,18,81.1,1.9,Yes,Graduate,48.3,60.5,65.0,68.1,74.8,63.339999999999996,65.0,5,Pass,Good,No
STU-0969,North Academy,10,A,Female,16,92.1,4.0,Yes,Secondary,84.4,66.6,60.1,79.2,89.6,75.97999999999999,79.2,5,Pass,Very Good,No
STU-0970,North Academy,12,C,Male,17,84.0,2.2,Yes,Secondary,55.6,65.7,71.0,77.1,66.7,67.22,66.7,5,Pass,Good,No
STU-0971,West Senior,11,B,Male,17,96.6,2.7,Yes,Secondary,68.0,59.5,82.1,73.9,76.2,71.94,73.9,5,Pass,Good,No
STU-0972,South Public,9,C,Female,14,64.9,0.8,Yes,Graduate,43.2,68.2,68.3,61.3,50.6,58.32000000000001,61.3,5,Pass,Average,Yes
STU-0973,West Senior,11,A,Female,16,70.1,0.9,Yes,Secondary,38.7,56.1,40.1,41.7,63.1,47.940000000000005,41.7,4,Fail,Average,Yes
STU-0974,South Public,10,C,Female,15,84.5,2.1,Yes,Graduate,64.2,76.5,66.2,67.5,68.0,68.47999999999999,67.5,5,Pass,Good,No
STU-0975,North Academy,11,B,Male,16,92.3,4.5,Yes,Secondary,65.6,81.4,80.3,66.8,95.2,77.86,80.3,5,Pass,Very Good,No
STU-0976,East Model,10,B,Female,16,92.6,7.0,Yes,Graduate,91.2,80.7,89.3,88.1,100.0,89.85999999999999,89.3,5,Pass,Excellent,No
STU-0977,North Academy,10,C,Male,16,78.4,2.4,Yes,Secondary,60.7,46.6,67.5,79.1,63.2,63.42,63.2,5,Pass,Good,No
STU-0978,East Model,10,B,Female,15,94.2,5.5,Yes,Graduate,81.5,71.3,90.1,79.0,73.3,79.03999999999999,79.0,5,Pass,Very Good,No
STU-0979,North Academy,12,B,Male,17,93.5,0.7,Yes,Primary,44.8,51.4,76.1,50.3,83.8,61.279999999999994,51.4,5,Pass,Good,No
STU-0980,North Academy,10,A,Male,15,99.2,1.4,Yes,Postgraduate,63.8,72.0,69.4,88.7,70.1,72.8,70.1,5,Pass,Good,No
STU-0981,North Academy,9,C,Male,15,82.5,2.3,Yes,Secondary,64.5,74.4,68.7,71.9,66.4,69.17999999999999,68.7,5,Pass,Good,No
STU-0982,South Public,10,B,Female,15,85.1,2.2,Yes,Secondary,73.6,66.5,67.3,56.7,60.9,64.99999999999999,66.5,5,Pass,Good,No
STU-0983,North Academy,10,B,Male,15,83.7,2.2,Yes,Secondary,60.5,53.6,66.8,52.6,69.5,60.6,60.5,5,Pass,Good,No
STU-0984,North Academy,9,B,Male,14,76.6,0.7,Yes,Secondary,52.8,68.2,76.4,73.8,48.6,63.96,68.2,5,Pass,Good,No
STU-0985,East Model,11,A,Male,16,62.4,1.7,Yes,Primary,61.1,68.3,42.8,75.7,74.5,64.47999999999999,68.3,5,Pass,Good,Yes
STU-0986,East Model,10,B,Female,15,83.8,6.2,Yes,Secondary,86.7,82.8,80.5,95.0,96.5,88.3,86.7,5,Pass,Very Good,No
STU-0987,West Senior,12,C,Female,17,93.1,1.0,Yes,Secondary,54.7,58.3,64.3,95.3,67.8,68.08000000000001,64.3,5,Pass,Good,No
STU-0988,South Public,12,C,Female,17,71.6,1.6,Yes,Graduate,55.0,48.0,76.0,56.0,71.1,61.220000000000006,56.0,5,Pass,Good,Yes
STU-0989,West Senior,11,B,Female,16,78.2,1.9,No,Primary,53.5,44.8,86.7,63.1,71.4,63.9,63.1,5,Pass,Good,No
STU-0990,East Model,12,B,Male,18,93.7,2.0,Yes,Secondary,56.6,56.8,76.7,72.1,90.6,70.56000000000002,72.1,5,Pass,Good,No
STU-0991,South Public,11,A,Male,17,80.9,3.2,Yes,Graduate,61.1,74.0,65.8,86.4,66.5,70.75999999999999,66.5,5,Pass,Good,No
STU-0992,East Model,10,B,Male,15,89.7,1.2,Yes,Graduate,64.6,59.2,59.9,56.4,72.7,62.56,59.9,5,Pass,Good,No
STU-0993,East Model,9,A,Male,14,90.8,2.7,Yes,Primary,81.3,58.5,61.5,52.1,70.4,64.76,61.5,5,Pass,Good,No
STU-0994,South Public,12,C,Female,17,83.9,2.8,No,Postgraduate,53.7,63.5,63.7,92.1,74.8,69.56,63.7,5,Pass,Good,No
STU-0995,South Public,12,A,Male,17,83.5,0.8,Yes,Secondary,46.5,59.9,73.4,52.8,61.3,58.78000000000001,59.9,5,Pass,Average,No
STU-0996,South Public,10,A,Male,16,78.5,4.5,Yes,Secondary,75.5,63.3,74.9,93.3,88.0,79.0,75.5,5,Pass,Very Good,No
STU-0997,East Model,11,C,Male,16,87.4,1.7,No,Secondary,49.1,51.3,52.2,57.4,64.9,54.980000000000004,52.2,5,Pass,Average,No
STU-0998,North Academy,11,B,Female,16,82.5,3.4,Yes,Graduate,53.7,62.7,68.2,70.1,88.2,68.58000000000001,68.2,5,Pass,Good,No
STU-0999,South Public,10,B,Female,15,75.5,3.1,Yes,Secondary,58.3,70.0,53.9,59.7,65.6,61.5,59.7,5,Pass,Good,No
STU-1000,East Model,11,C,Female,17,83.1,1.3,Yes,Graduate,62.7,55.1,57.2,51.3,67.4,58.74000000000001,57.2,5,Pass,Average,No
STU-1001,North Academy,10,B,Male,15,80.0,1.4,Yes,Secondary,62.4,41.3,48.7,71.8,51.2,55.08,51.2,5,Pass,Average,No
STU-1002,North Academy,12,A,Female,17,65.7,3.3,Yes,Secondary,59.5,71.9,62.3,80.4,67.0,68.22,67.0,5,Pass,Good,Yes
STU-1003,West Senior,9,C,Male,14,80.1,3.5,Yes,Secondary,43.3,44.5,80.2,71.5,70.1,61.92,70.1,5,Pass,Good,No
STU-1004,North Academy,9,A,Male,14,74.7,0.8,No,Secondary,53.0,64.6,42.3,52.1,61.8,54.75999999999999,53.0,5,Pass,Average,Yes
STU-1005,South Public,9,C,Male,14,75.9,0.7,Yes,Primary,61.5,52.0,55.6,62.0,66.8,59.58,61.5,5,Pass,Good,No
STU-1006,West Senior,12,C,Male,18,100.0,2.6,Yes,Graduate,59.1,82.7,87.3,84.5,83.3,79.38000000000001,83.3,5,Pass,Very Good,No
STU-1007,South Public,12,B,Female,17,95.5,1.6,No,Postgraduate,75.8,60.2,56.8,53.0,65.3,62.220000000000006,60.2,5,Pass,Good,No
STU-1008,North Academy,9,C,Female,14,79.5,1.8,Yes,Secondary,59.4,58.2,42.3,61.1,64.3,57.05999999999999,59.4,5,Pass,Average,No
STU-1009,South Public,10,A,Male,15,74.0,1.3,Yes,Secondary,57.0,53.3,70.3,65.3,69.0,62.98,65.3,5,Pass,Good,Yes
STU-1010,West Senior,9,A,Female,14,90.3,0.8,No,Graduate,63.7,46.0,66.5,78.5,65.9,64.12,65.9,5,Pass,Good,No
STU-1011,West Senior,10,A,Female,15,95.8,2.3,No,Secondary,72.6,52.8,80.4,66.0,68.6,68.08,68.6,5,Pass,Good,No
STU-1012,East Model,12,A,Male,17,72.0,2.4,Yes,Postgraduate,57.9,65.4,50.3,48.3,61.9,56.760000000000005,57.9,5,Pass,Average,Yes
STU-1013,West Senior,9,A,Female,15,72.4,1.6,No,Primary,54.8,57.3,74.2,50.4,59.6,59.260000000000005,57.3,5,Pass,Good,Yes
STU-1014,North Academy,11,A,Male,16,80.9,1.7,Yes,Secondary,79.0,72.1,70.3,61.7,77.8,72.17999999999999,72.1,5,Pass,Good,No
STU-1015,East Model,12,C,Female,17,67.1,1.1,Yes,Postgraduate,28.3,68.3,47.0,46.2,60.9,50.14,47.0,4,Fail,Average,Yes
STU-1016,North Academy,12,B,Male,18,96.6,0.7,Yes,Graduate,46.9,62.8,66.0,73.3,65.7,62.94,65.7,5,Pass,Good,No
STU-1017,South Public,12,B,Female,18,94.0,3.7,No,Secondary,69.9,69.5,83.5,70.1,75.5,73.7,70.1,5,Pass,Good,No
STU-1018,North Academy,12,A,Female,18,79.1,1.5,Yes,Primary,72.7,48.7,56.7,51.9,60.2,58.040000000000006,56.7,5,Pass,Average,No
STU-1019,East Model,9,C,Female,14,87.0,1.1,Yes,Postgraduate,65.7,54.7,70.5,47.4,59.3,59.52,59.3,5,Pass,Good,No
STU-1020,North Academy,10,A,Female,15,96.9,1.6,Yes,Graduate,54.1,58.4,69.1,59.8,69.6,62.2,59.8,5,Pass,Good,No
STU-1021,North Academy,12,B,Male,17,90.4,0.8,Yes,Secondary,60.0,66.7,64.9,56.2,62.7,62.1,62.7,5,Pass,Good,No
STU-1022,East Model,9,A,Male,14,74.0,3.6,Yes,Graduate,76.1,73.9,73.0,72.6,70.4,73.2,73.0,5,Pass,Good,Yes
STU-1023,East Model,10,A,Male,15,91.1,1.0,Yes,Graduate,69.5,71.9,58.3,67.3,63.9,66.17999999999999,67.3,5,Pass,Good,No
STU-1024,South Public,11,C,Female,16,76.9,0.7,Yes,Graduate,72.3,47.2,48.9,65.5,57.7,58.32000000000001,57.7,5,Pass,Average,No
STU-1025,South Public,11,B,Female,17,84.8,1.7,Yes,Secondary,62.2,56.6,55.2,62.7,85.6,64.46,62.2,5,Pass,Good,No
STU-1026,East Model,12,B,Female,17,76.3,4.9,Yes,Secondary,76.9,57.2,61.4,61.4,100.0,71.38000000000001,61.4,5,Pass,Good,No
STU-1027,West Senior,10,A,Male,15,78.0,1.0,Yes,Graduate,49.0,48.5,57.5,51.6,64.5,54.220000000000006,51.6,5,Pass,Average,No
STU-1028,North Academy,10,B,Female,15,81.6,0.8,Yes,Primary,68.5,74.6,64.4,59.3,79.7,69.3,68.5,5,Pass,Good,No
STU-1029,South Public,11,A,Female,17,81.8,3.6,Yes,Graduate,59.4,63.3,71.6,75.7,74.3,68.86,71.6,5,Pass,Good,No
STU-1030,East Model,9,B,Female,14,68.7,6.0,Yes,Postgraduate,60.5,74.1,83.6,94.0,75.9,77.62,75.9,5,Pass,Very Good,Yes
STU-1031,West Senior,12,C,Female,17,77.9,2.0,Yes,Secondary,70.1,76.4,70.4,70.6,65.1,70.52000000000001,70.4,5,Pass,Good,No
STU-1032,West Senior,11,C,Male,16,85.6,1.5,Yes,Secondary,49.2,52.4,58.5,54.7,69.2,56.8,54.7,5,Pass,Average,No
STU-1033,North Academy,11,C,Female,16,79.3,1.7,Yes,Postgraduate,56.1,60.8,67.1,64.8,64.0,62.56,64.0,5,Pass,Good,No
STU-1034,South Public,12,A,Male,17,72.5,1.9,No,Primary,51.8,39.8,71.0,58.5,70.6,58.339999999999996,58.5,4,Fail,Average,Yes
STU-1035,East Model,12,B,Female,17,77.9,1.7,Yes,Secondary,46.1,49.9,43.3,57.7,72.9,53.98,49.9,5,Pass,Average,No
STU-1036,North Academy,12,C,Male,17,95.7,2.0,Yes,Secondary,62.4,71.9,67.6,61.4,67.2,66.1,67.2,5,Pass,Good,No
STU-1037,North Academy,9,A,Male,14,76.0,1.8,Yes,Secondary,55.6,60.8,51.1,64.8,74.3,61.32000000000001,60.8,5,Pass,Good,No
STU-1038,West Senior,11,C,Male,16,75.0,1.4,Yes,Secondary,51.2,49.3,44.4,61.7,63.8,54.080000000000005,51.2,5,Pass,Average,No
STU-1039,North Academy,9,A,Female,14,69.2,3.4,Yes,Postgraduate,64.3,58.1,78.9,66.8,79.7,69.56,66.8,5,Pass,Good,Yes
STU-1040,North Academy,9,B,Female,14,66.3,1.8,Yes,Postgraduate,55.9,56.5,49.5,41.5,61.1,52.9,55.9,5,Pass,Average,Yes
STU-1041,North Academy,12,B,Female,17,73.3,6.6,No,Graduate,84.6,72.4,86.8,74.3,79.9,79.6,79.9,5,Pass,Very Good,Yes
STU-1042,North Academy,10,C,Male,16,76.0,0.7,Yes,Secondary,57.2,61.0,60.4,41.9,60.8,56.260000000000005,60.4,5,Pass,Average,No
STU-1043,East Model,9,A,Male,14,86.5,3.0,No,Secondary,59.1,65.7,66.8,66.7,74.5,66.56,66.7,5,Pass,Good,No
STU-1044,South Public,10,B,Female,15,99.0,3.6,Yes,Secondary,58.7,82.3,89.2,81.4,87.0,79.72,82.3,5,Pass,Very Good,No
STU-1045,East Model,10,A,Female,15,55.4,3.2,Yes,Graduate,69.9,50.1,83.8,59.8,72.0,67.12,69.9,5,Pass,Good,Yes
STU-1046,East Model,9,C,Male,14,94.9,0.6,No,Secondary,67.6,56.9,67.5,72.3,75.5,67.96000000000001,67.6,5,Pass,Good,No
STU-1047,East Model,10,B,Male,15,99.0,1.5,Yes,Graduate,51.6,52.6,70.3,53.1,79.1,61.339999999999996,53.1,5,Pass,Good,No
STU-1048,East Model,11,B,Female,16,86.4,4.2,Yes,Graduate,72.9,71.5,87.0,71.7,84.7,77.56,72.9,5,Pass,Very Good,No
STU-1049,West Senior,11,C,Male,17,85.6,1.5,Yes,Secondary,57.0,77.5,71.2,56.6,53.7,63.2,57.0,5,Pass,Good,No
STU-1050,South Public,11,C,Male,16,81.9,3.6,Yes,Secondary,57.0,80.6,79.9,61.8,74.7,70.8,74.7,5,Pass,Good,No
STU-1051,South Public,9,C,Male,14,81.6,1.3,No,Primary,61.3,64.2,86.1,54.0,74.3,67.98,64.2,5,Pass,Good,No
STU-1052,South Public,12,C,Male,18,85.2,3.0,Yes,Primary,75.1,73.5,72.2,71.9,69.8,72.50000000000001,72.2,5,Pass,Good,No
STU-1053,West Senior,12,A,Female,17,77.3,3.2,Yes,Graduate,64.2,58.8,70.9,78.4,74.5,69.36,70.9,5,Pass,Good,No
STU-1054,South Public,10,B,Female,16,94.7,1.0,Yes,Postgraduate,54.2,53.6,72.3,51.5,82.0,62.720000000000006,54.2,5,Pass,Good,No
STU-1055,North Academy,9,C,Male,15,88.6,1.2,Yes,Graduate,61.9,86.2,82.1,67.1,70.5,73.55999999999999,70.5,5,Pass,Good,No
STU-1056,South Public,12,A,Female,17,74.6,1.8,Yes,Graduate,70.4,47.3,66.8,65.3,62.7,62.5,65.3,5,Pass,Good,Yes
STU-1057,North Academy,12,C,Male,18,85.2,2.5,Yes,Secondary,65.5,71.0,76.9,84.2,82.4,76.0,76.9,5,Pass,Very Good,No
STU-1058,West Senior,9,B,Male,14,97.8,2.2,Yes,Graduate,70.8,67.8,82.0,95.4,70.4,77.28,70.8,5,Pass,Very Good,No
STU-1059,West Senior,10,C,Female,15,86.0,2.6,Yes,Postgraduate,67.8,63.1,62.8,60.4,85.4,67.9,63.1,5,Pass,Good,No
STU-1060,East Model,9,B,Male,14,68.9,1.7,Yes,Graduate,46.8,66.2,59.8,65.2,65.5,60.7,65.2,5,Pass,Good,Yes
STU-1061,North Academy,11,A,Female,16,72.2,2.8,No,Graduate,51.5,49.8,66.0,57.9,70.4,59.120000000000005,57.9,5,Pass,Good,Yes
STU-1062,South Public,11,B,Female,17,66.9,2.3,Yes,Postgraduate,58.0,38.7,66.6,74.8,55.8,58.78000000000001,58.0,4,Fail,Average,Yes
STU-1063,South Public,9,B,Female,15,100.0,2.2,Yes,Secondary,48.0,86.3,70.4,96.6,81.0,76.46000000000001,81.0,5,Pass,Very Good,No
STU-1064,East Model,9,A,Female,14,100.0,3.7,Yes,Graduate,75.8,70.9,87.9,89.6,67.3,78.3,75.8,5,Pass,Very Good,No
STU-1065,West Senior,9,A,Male,15,73.8,4.4,Yes,Secondary,75.2,72.0,72.4,73.8,86.1,75.9,73.8,5,Pass,Very Good,Yes
STU-1066,North Academy,10,B,Female,15,71.1,3.7,Yes,Graduate,67.7,57.5,71.7,63.8,75.1,67.16,67.7,5,Pass,Good,Yes
STU-1067,East Model,11,A,Male,16,78.8,3.9,Yes,Secondary,66.5,81.7,86.6,94.2,66.5,79.1,81.7,5,Pass,Very Good,No
STU-1068,North Academy,12,C,Female,18,89.9,2.2,Yes,Secondary,53.5,57.8,70.6,55.1,76.9,62.779999999999994,57.8,5,Pass,Good,No
STU-1069,South Public,10,B,Female,15,71.1,2.7,No,Secondary,72.6,58.6,66.9,56.7,71.8,65.32000000000001,66.9,5,Pass,Good,Yes
STU-1070,North Academy,10,C,Male,15,79.1,0.8,Yes,Postgraduate,52.7,72.3,63.6,59.4,59.4,61.48,59.4,5,Pass,Good,No
STU-1071,West Senior,11,C,Female,17,59.5,1.0,Yes,Graduate,62.0,38.9,68.5,57.1,76.9,60.67999999999999,62.0,4,Fail,Good,Yes
STU-1072,North Academy,10,B,Female,15,85.4,2.4,Yes,Graduate,54.0,61.6,59.4,51.2,89.6,63.15999999999999,59.4,5,Pass,Good,No
