date,city,region,temperature_max_c,temperature_min_c,rainfall_mm,humidity_pct,wind_speed_kmh,weather_condition
2022-07-17,Mumbai,West,36.8,28.7,43.7,71.1,9.3,Rain
2022-07-18,Mumbai,West,32.0,25.4,103.4,76.1,11.4,Heavy Rain
2022-07-19,Mumbai,West,36.9,29.7,144.7,78.5,9.5,Heavy Rain
2022-07-20,Mumbai,West,31.1,25.5,70.2,77.4,9.3,Heavy Rain
2022-07-21,Mumbai,West,34.3,26.3,7.6,91.3,15.2,Light Rain
2022-07-22,Mumbai,West,34.2,28.5,64.1,78.5,12.5,Rain
2022-07-23,Mumbai,West,32.5,25.9,38.2,66.3,11.4,Rain
2022-07-24,Mumbai,West,37.0,32.0,91.5,68.4,8.7,Heavy Rain
2022-07-25,Mumbai,West,34.3,24.9,9.0,75.8,18.1,Light Rain
2022-07-26,Mumbai,West,32.7,24.7,11.5,70.7,11.2,Rain
2022-07-27,Mumbai,West,34.0,24.4,13.5,76.7,12.5,Rain
2022-07-28,Mumbai,West,33.9,26.5,45.3,87.1,10.0,Rain
2022-07-29,Mumbai,West,31.9,24.6,0.0,81.6,7.7,Clear
2022-07-30,Mumbai,West,34.9,27.1,98.5,68.7,13.8,Heavy Rain
2022-07-31,Mumbai,West,32.9,27.1,0.0,68.8,10.3,Clear
2022-08-01,Mumbai,West,31.6,25.5,91.0,79.6,17.6,Heavy Rain
2022-08-02,Mumbai,West,34.0,29.0,0.0,65.5,1.7,Clear
2022-08-03,Mumbai,West,34.9,29.9,73.3,71.1,14.0,Heavy Rain
2022-08-04,Mumbai,West,31.8,26.3,26.6,92.5,16.1,Rain
2022-08-05,Mumbai,West,34.0,29.0,184.0,88.3,9.9,Heavy Rain
2022-08-06,Mumbai,West,31.4,23.5,0.0,68.2,11.8,Clear
2022-08-07,Mumbai,West,34.3,25.3,18.9,71.2,15.5,Rain
2022-08-08,Mumbai,West,34.9,27.8,0.0,76.2,8.9,Clear
2022-08-09,Mumbai,West,35.6,27.9,0.0,60.7,8.2,Clear
2022-08-10,Mumbai,West,32.8,27.8,51.4,80.7,6.7,Rain
2022-08-11,Mumbai,West,31.4,23.2,183.2,89.7,8.3,Heavy Rain
2022-08-12,Mumbai,West,35.0,28.4,0.0,63.3,14.7,Clear
2022-08-13,Mumbai,West,33.2,26.5,109.4,80.3,20.4,Heavy Rain
2022-08-14,Mumbai,West,34.5,25.9,37.2,77.7,19.0,Rain
2022-08-15,Mumbai,West,33.6,25.1,28.5,86.4,16.9,Rain
2022-08-16,Mumbai,West,33.6,26.8,56.8,83.3,11.0,Rain
2022-08-17,Mumbai,West,31.5,24.5,0.0,79.5,3.3,Clear
2022-08-18,Mumbai,West,32.2,27.2,42.6,74.0,14.4,Rain
2022-08-19,Mumbai,West,31.9,25.2,8.1,82.5,21.2,Light Rain
2022-08-20,Mumbai,West,34.5,26.2,43.2,76.2,27.5,Rain
2022-08-21,Mumbai,West,33.8,26.5,59.4,85.1,16.9,Rain
2022-08-22,Mumbai,West,31.9,25.3,0.0,67.9,8.8,Clear
2022-08-23,Mumbai,West,32.5,24.1,25.2,87.5,12.8,Rain
2022-08-24,Mumbai,West,35.1,26.6,102.7,100.0,13.7,Heavy Rain
2022-08-25,Mumbai,West,35.3,25.1,6.4,80.3,7.9,Light Rain
2022-08-26,Mumbai,West,33.6,26.6,25.5,74.9,11.6,Rain
2022-08-27,Mumbai,West,32.9,25.4,83.7,77.2,10.4,Heavy Rain
2022-08-28,Mumbai,West,31.4,23.8,0.0,75.9,17.0,Clear
2022-08-29,Mumbai,West,33.2,24.4,0.0,69.4,8.7,Clear
2022-08-30,Mumbai,West,33.5,27.0,110.0,69.9,17.0,Heavy Rain
2022-08-31,Mumbai,West,30.1,22.4,0.0,59.3,6.8,Clear
2022-09-01,Mumbai,West,33.2,24.6,16.3,90.7,12.2,Rain
2022-09-02,Mumbai,West,32.2,26.2,71.1,86.6,20.0,Heavy Rain
2022-09-03,Mumbai,West,30.8,22.5,127.4,87.1,26.2,Heavy Rain
2022-09-04,Mumbai,West,31.5,24.6,35.5,77.4,10.6,Rain
2022-09-05,Mumbai,West,30.1,22.6,59.8,76.1,18.2,Rain
2022-09-06,Mumbai,West,36.3,29.2,180.7,69.6,17.6,Heavy Rain
2022-09-07,Mumbai,West,31.0,24.5,9.9,74.7,18.9,Light Rain
2022-09-08,Mumbai,West,33.5,28.1,38.9,72.2,9.8,Rain
2022-09-09,Mumbai,West,33.4,27.8,66.0,91.2,9.3,Heavy Rain
2022-09-10,Mumbai,West,34.9,27.6,109.3,90.0,16.2,Heavy Rain
2022-09-11,Mumbai,West,32.1,24.7,120.3,75.2,19.9,Heavy Rain
2022-09-12,Mumbai,West,30.3,19.9,76.8,98.3,16.7,Heavy Rain
2022-09-13,Mumbai,West,30.0,20.0,81.9,80.4,7.5,Heavy Rain
2022-09-14,Mumbai,West,34.3,25.2,195.8,74.2,18.2,Heavy Rain
2022-09-15,Mumbai,West,35.8,29.0,0.0,74.9,6.9,Clear
2022-09-16,Mumbai,West,33.1,23.2,53.1,79.7,13.9,Rain
2022-09-17,Mumbai,West,33.8,27.9,0.0,73.4,9.6,Clear
2022-09-18,Mumbai,West,31.8,22.5,18.1,74.4,17.5,Rain
2022-09-19,Mumbai,West,32.4,24.4,0.0,82.4,3.6,Cloudy
2022-09-20,Mumbai,West,33.7,27.5,91.0,82.2,12.0,Heavy Rain
2022-09-21,Mumbai,West,32.4,26.9,11.2,66.7,10.6,Rain
2022-09-22,Mumbai,West,32.3,25.1,0.0,73.5,11.1,Clear
2022-09-23,Mumbai,West,30.2,23.5,39.6,83.2,19.3,Rain
2022-09-24,Mumbai,West,31.2,23.9,0.0,78.3,2.7,Clear
2022-09-25,Mumbai,West,29.9,23.0,0.0,64.4,6.0,Clear
2022-09-26,Mumbai,West,32.5,23.9,43.9,90.0,13.6,Rain
2022-09-27,Mumbai,West,29.5,22.7,153.2,80.4,16.0,Heavy Rain
2022-09-28,Mumbai,West,32.5,26.0,0.0,79.1,2.9,Clear
2022-09-29,Mumbai,West,30.6,21.6,0.0,71.7,4.0,Clear
2022-09-30,Mumbai,West,34.2,26.2,35.8,86.3,17.1,Rain
2022-10-01,Mumbai,West,26.7,21.3,0.0,68.6,14.4,Clear
2022-10-02,Mumbai,West,31.6,23.9,10.4,45.4,35.4,Rain
2022-10-03,Mumbai,West,32.5,27.1,0.0,57.6,8.5,Clear
2022-10-04,Mumbai,West,32.4,25.7,27.9,67.4,9.0,Rain
2022-10-05,Mumbai,West,31.1,24.9,0.0,58.3,5.3,Clear
2022-10-06,Mumbai,West,30.9,25.3,0.0,51.6,10.7,Clear
2022-10-07,Mumbai,West,34.1,26.6,38.5,61.7,10.0,Rain
2022-10-08,Mumbai,West,31.1,22.6,0.0,63.7,3.0,Clear
2022-10-09,Mumbai,West,32.4,25.8,13.9,63.8,8.6,Rain
2022-10-10,Mumbai,West,32.5,24.7,8.4,60.7,17.4,Light Rain
2022-10-11,Mumbai,West,30.6,22.7,33.2,58.6,14.4,Rain
2022-10-12,Mumbai,West,34.0,25.4,0.0,47.4,10.5,Clear
2022-10-13,Mumbai,West,32.0,25.5,27.4,69.2,10.7,Rain
2022-10-14,Mumbai,West,29.8,24.8,3.0,58.7,18.2,Light Rain
2022-10-15,Mumbai,West,31.0,23.1,23.0,75.6,18.2,Rain
2022-10-16,Mumbai,West,28.5,22.5,23.4,63.0,23.7,Rain
2022-10-17,Mumbai,West,30.8,24.8,0.0,40.6,20.1,Clear
2022-10-18,Mumbai,West,33.9,27.4,14.7,49.4,16.8,Rain
2022-10-19,Mumbai,West,29.3,20.1,2.4,66.1,6.6,Light Rain
2022-10-20,Mumbai,West,28.5,22.2,3.9,46.2,10.6,Light Rain
2022-10-21,Mumbai,West,32.6,24.9,20.2,58.3,24.6,Rain
2022-10-22,Mumbai,West,31.3,23.0,19.0,34.3,10.8,Rain
2022-10-23,Mumbai,West,33.4,26.7,53.2,52.2,9.0,Rain
2022-10-24,Mumbai,West,31.5,24.0,16.6,47.9,10.1,Rain
2022-10-25,Mumbai,West,28.1,21.9,13.4,60.4,16.6,Rain
2022-10-26,Mumbai,West,29.5,24.5,0.0,48.1,13.2,Clear
2022-10-27,Mumbai,West,33.1,26.0,0.0,59.2,27.3,Clear
2022-10-28,Mumbai,West,29.8,23.3,13.8,64.4,11.0,Rain
2022-10-29,Mumbai,West,32.0,22.3,0.0,54.4,12.9,Clear
2022-10-30,Mumbai,West,29.4,20.8,0.0,53.5,4.9,Clear
2022-10-31,Mumbai,West,27.4,19.8,0.0,45.3,12.7,Clear
2022-11-01,Mumbai,West,31.2,23.6,0.0,60.4,7.3,Clear
2022-11-02,Mumbai,West,25.7,18.2,0.0,46.5,13.2,Clear
2022-11-03,Mumbai,West,30.0,23.4,0.0,40.5,19.5,Clear
2022-11-04,Mumbai,West,28.4,21.3,3.5,42.4,23.5,Light Rain
2022-11-05,Mumbai,West,31.1,22.5,0.0,50.6,11.2,Clear
2022-11-06,Mumbai,West,30.0,22.3,0.0,46.1,2.8,Clear
2022-11-07,Mumbai,West,28.7,20.6,0.0,35.8,9.3,Clear
2022-11-08,Mumbai,West,29.0,21.4,8.0,60.5,21.4,Light Rain
2022-11-09,Mumbai,West,30.5,22.4,0.0,40.8,14.7,Clear
2022-11-10,Mumbai,West,29.1,20.2,0.0,59.6,11.4,Clear
2022-11-11,Mumbai,West,32.0,25.7,0.0,55.3,37.0,Clear
2022-11-12,Mumbai,West,27.1,20.8,0.0,48.3,7.9,Clear
2022-11-13,Mumbai,West,29.0,21.6,6.4,54.9,11.8,Light Rain
2022-11-14,Mumbai,West,26.2,17.3,0.0,50.2,15.4,Clear
2022-11-15,Mumbai,West,27.0,21.7,5.6,54.8,7.6,Light Rain
2022-11-16,Mumbai,West,27.5,21.1,0.0,52.8,13.3,Clear
2022-11-17,Mumbai,West,30.8,24.3,3.5,42.8,8.7,Light Rain
2022-11-18,Mumbai,West,29.0,22.4,0.0,45.7,6.8,Clear
2022-11-19,Mumbai,West,28.4,21.5,0.0,48.2,5.1,Clear
2022-11-20,Mumbai,West,29.5,23.0,0.0,58.1,10.7,Clear
2022-11-21,Mumbai,West,29.7,22.2,0.0,60.3,11.3,Clear
2022-11-22,Mumbai,West,29.5,24.5,0.0,51.7,2.9,Clear
2022-11-23,Mumbai,West,28.6,22.9,2.8,49.5,9.0,Light Rain
2022-11-24,Mumbai,West,32.0,25.3,0.0,60.1,6.3,Clear
2022-11-25,Mumbai,West,25.9,20.9,0.0,59.4,18.9,Clear
2022-11-26,Mumbai,West,29.9,21.9,0.0,58.6,17.1,Clear
2022-11-27,Mumbai,West,28.7,19.6,0.0,51.7,12.5,Clear
2022-11-28,Mumbai,West,27.3,20.6,0.0,45.7,2.0,Clear
2022-11-29,Mumbai,West,30.5,23.8,0.0,55.5,4.3,Clear
2022-11-30,Mumbai,West,29.5,20.6,0.0,59.2,14.1,Clear
2022-12-01,Mumbai,West,27.5,19.2,2.5,58.4,15.2,Light Rain
2022-12-02,Mumbai,West,28.3,20.4,0.0,51.4,8.4,Clear
2022-12-03,Mumbai,West,28.7,22.6,7.5,63.6,10.8,Light Rain
2022-12-04,Mumbai,West,27.3,19.9,0.0,53.1,11.5,Clear
2022-12-05,Mumbai,West,29.9,22.6,0.0,46.0,13.6,Clear
2022-12-06,Mumbai,West,32.4,26.5,0.0,47.0,15.8,Clear
2022-12-07,Mumbai,West,27.1,19.6,0.0,59.3,4.0,Clear
2022-12-08,Mumbai,West,26.3,18.5,0.0,58.7,22.4,Clear
2022-12-09,Mumbai,West,26.6,18.2,0.0,56.6,1.2,Clear
2022-12-10,Mumbai,West,31.8,24.3,0.0,46.7,1.3,Clear
2022-12-11,Mumbai,West,32.0,24.9,0.0,44.5,10.6,Clear
2022-12-12,Mumbai,West,30.3,22.7,0.0,47.8,3.3,Clear
2022-12-13,Mumbai,West,27.3,22.3,0.0,53.6,3.6,Clear
2022-12-14,Mumbai,West,30.1,23.3,1.6,63.5,28.7,Light Rain
2022-12-15,Mumbai,West,25.4,19.7,0.0,54.4,16.5,Clear
2022-12-16,Mumbai,West,25.0,17.2,0.0,57.4,13.3,Clear
2022-12-17,Mumbai,West,29.3,20.5,0.0,42.3,8.9,Clear
2022-12-18,Mumbai,West,28.5,22.1,0.0,27.1,5.9,Clear
2022-12-19,Mumbai,West,30.4,23.3,2.8,52.6,11.9,Light Rain
2022-12-20,Mumbai,West,24.7,18.1,0.0,44.1,7.0,Clear
2022-12-21,Mumbai,West,30.4,23.0,0.0,40.1,6.1,Clear
2022-12-22,Mumbai,West,24.0,18.6,0.0,69.4,11.3,Clear
2022-12-23,Mumbai,West,26.8,21.1,0.0,55.3,12.0,Clear
2022-12-24,Mumbai,West,25.7,19.2,0.0,57.0,5.6,Clear
2022-12-25,Mumbai,West,28.8,23.8,0.0,50.7,7.6,Clear
2022-12-26,Mumbai,West,29.4,21.4,0.0,71.0,5.5,Clear
2022-12-27,Mumbai,West,26.4,20.6,0.0,37.5,18.2,Clear
2022-12-28,Mumbai,West,26.4,17.6,0.0,49.6,9.6,Clear
2022-12-29,Mumbai,West,29.2,21.6,0.0,50.7,7.7,Clear
2022-12-30,Mumbai,West,25.6,20.0,0.0,57.4,5.9,Clear
2022-12-31,Mumbai,West,24.2,16.3,0.0,57.8,9.9,Clear
2023-01-01,Mumbai,West,26.2,19.1,0.0,59.9,22.4,Clear
2023-01-02,Mumbai,West,24.6,19.2,0.0,46.8,13.8,Clear
2023-01-03,Mumbai,West,27.2,20.2,0.0,49.6,4.8,Clear
2023-01-04,Mumbai,West,29.0,20.5,0.4,63.1,27.8,Light Rain
2023-01-05,Mumbai,West,25.9,19.0,0.0,42.5,20.1,Clear
2023-01-06,Mumbai,West,27.2,20.2,0.0,43.4,11.9,Clear
2023-01-07,Mumbai,West,25.7,18.4,0.0,42.9,5.6,Clear
2023-01-08,Mumbai,West,30.3,20.6,0.0,55.2,5.1,Clear
2023-01-09,Mumbai,West,29.8,23.1,0.0,41.3,1.4,Clear
2023-01-10,Mumbai,West,24.0,18.6,0.0,40.7,21.9,Clear
2023-01-11,Mumbai,West,22.5,17.5,0.0,48.1,14.3,Clear
2023-01-12,Mumbai,West,27.4,18.5,0.0,43.9,3.0,Clear
2023-01-13,Mumbai,West,25.6,17.6,0.0,41.1,9.8,Clear
2023-01-14,Mumbai,West,25.0,18.7,0.0,49.3,9.7,Clear
2023-01-15,Mumbai,West,30.1,23.1,0.0,49.8,13.5,Clear
2023-01-16,Mumbai,West,27.0,19.7,0.0,61.9,8.4,Clear
2023-01-17,Mumbai,West,24.3,16.0,0.0,37.7,6.7,Clear
2023-01-18,Mumbai,West,26.1,19.8,0.0,52.7,9.5,Clear
2023-01-19,Mumbai,West,24.1,19.1,0.0,36.8,6.6,Clear
2023-01-20,Mumbai,West,27.9,18.4,0.0,64.7,9.9,Clear
2023-01-21,Mumbai,West,25.8,19.0,0.0,55.5,9.7,Clear
2023-01-22,Mumbai,West,26.0,16.8,0.0,55.5,13.9,Clear
2023-01-23,Mumbai,West,26.8,20.1,0.5,65.4,19.7,Light Rain
2023-01-24,Mumbai,West,24.5,17.4,0.0,38.9,12.1,Clear
2023-01-25,Mumbai,West,27.4,21.0,0.0,50.2,12.1,Clear
2023-01-26,Mumbai,West,25.3,18.1,0.0,48.8,3.7,Clear
2023-01-27,Mumbai,West,23.3,16.7,0.0,59.8,7.2,Clear
2023-01-28,Mumbai,West,25.9,16.3,0.0,52.8,20.0,Clear
2023-01-29,Mumbai,West,26.2,21.2,6.8,54.9,13.5,Light Rain
2023-01-30,Mumbai,West,26.3,19.9,0.0,56.5,4.4,Clear
2023-01-31,Mumbai,West,30.4,24.1,0.0,47.0,8.3,Clear
2023-02-01,Mumbai,West,30.8,22.0,0.0,49.4,3.1,Clear
2023-02-02,Mumbai,West,27.4,20.1,0.0,32.6,18.0,Clear
2023-02-03,Mumbai,West,26.9,19.0,0.0,58.0,16.4,Clear
2023-02-04,Mumbai,West,26.5,21.3,0.0,42.4,0.9,Clear
2023-02-05,Mumbai,West,28.7,23.3,0.0,39.5,3.0,Clear
2023-02-06,Mumbai,West,25.4,17.7,0.0,54.5,11.6,Clear
2023-02-07,Mumbai,West,28.4,22.4,0.0,51.7,12.8,Clear
2023-02-08,Mumbai,West,29.7,22.9,0.0,55.5,15.1,Clear
2023-02-09,Mumbai,West,25.5,20.5,0.0,53.3,10.4,Clear
2023-02-10,Mumbai,West,26.8,18.2,0.0,40.7,3.8,Clear
2023-02-11,Mumbai,West,27.7,19.8,0.0,42.6,7.3,Clear
2023-02-12,Mumbai,West,27.5,19.5,0.0,54.4,11.9,Clear
2023-02-13,Mumbai,West,27.0,21.1,0.0,45.3,10.1,Clear
2023-02-14,Mumbai,West,29.1,20.7,0.0,66.1,16.0,Clear
2023-02-15,Mumbai,West,31.9,24.2,0.0,30.1,9.6,Clear
2023-02-16,Mumbai,West,28.2,23.2,0.0,48.1,5.3,Clear
2023-02-17,Mumbai,West,24.6,19.6,0.0,62.0,26.9,Clear
2023-02-18,Mumbai,West,29.4,21.1,0.0,53.9,13.1,Clear
2023-02-19,Mumbai,West,27.8,18.1,0.0,60.2,3.7,Clear
2023-02-20,Mumbai,West,29.3,23.3,6.4,56.7,9.3,Light Rain
2023-02-21,Mumbai,West,30.7,23.8,0.0,37.4,19.5,Clear
2023-02-22,Mumbai,West,30.1,22.8,0.0,43.3,2.8,Clear
2023-02-23,Mumbai,West,29.1,21.8,0.0,49.8,10.8,Clear
2023-02-24,Mumbai,West,30.6,19.5,0.0,56.3,20.4,Clear
2023-02-25,Mumbai,West,26.6,18.2,0.7,63.1,6.9,Light Rain
2023-02-26,Mumbai,West,26.6,21.6,1.8,53.7,11.7,Light Rain
2023-02-27,Mumbai,West,25.2,20.2,0.0,45.9,12.9,Clear
2023-02-28,Mumbai,West,24.9,16.6,0.0,46.6,5.6,Clear
2023-03-01,Mumbai,West,24.8,15.6,0.0,50.4,12.1,Clear
2023-03-02,Mumbai,West,29.1,22.5,0.0,51.4,5.5,Clear
2023-03-03,Mumbai,West,26.7,21.0,0.0,51.0,13.3,Clear
2023-03-04,Mumbai,West,28.0,19.1,0.0,60.6,9.0,Clear
2023-03-05,Mumbai,West,31.0,24.4,0.0,53.9,4.7,Clear
2023-03-06,Mumbai,West,28.9,22.6,0.0,51.9,3.4,Clear
2023-03-07,Mumbai,West,29.0,19.0,0.0,38.5,12.6,Clear
2023-03-08,Mumbai,West,28.3,20.4,0.0,41.6,21.0,Clear
2023-03-09,Mumbai,West,26.3,20.4,0.0,40.9,10.5,Clear
2023-03-10,Mumbai,West,30.4,23.2,0.0,49.9,15.2,Clear
2023-03-11,Mumbai,West,27.8,22.8,0.0,53.7,3.4,Clear
2023-03-12,Mumbai,West,27.2,21.4,0.0,49.5,12.6,Clear
2023-03-13,Mumbai,West,28.2,18.3,2.2,71.3,17.7,Light Rain
2023-03-14,Mumbai,West,29.9,23.6,0.0,52.9,10.0,Clear
2023-03-15,Mumbai,West,28.4,22.5,0.0,40.7,10.5,Clear
2023-03-16,Mumbai,West,28.8,21.1,0.0,51.2,9.2,Clear
2023-03-17,Mumbai,West,27.3,19.9,0.0,57.3,15.3,Clear
2023-03-18,Mumbai,West,23.5,17.1,8.3,52.6,12.1,Light Rain
2023-03-19,Mumbai,West,29.5,23.2,0.0,56.4,10.4,Clear
2023-03-20,Mumbai,West,32.9,25.1,0.0,49.4,1.8,Clear
2023-03-21,Mumbai,West,27.8,20.5,0.0,33.3,7.8,Clear
2023-03-22,Mumbai,West,29.3,24.3,0.0,48.5,2.1,Clear
2023-03-23,Mumbai,West,31.9,26.5,0.0,48.7,4.7,Clear
2023-03-24,Mumbai,West,28.8,20.2,0.0,51.8,9.4,Clear
2023-03-25,Mumbai,West,28.2,20.7,0.0,48.8,16.3,Clear
2023-03-26,Mumbai,West,29.5,20.9,0.0,44.4,5.8,Clear
2023-03-27,Mumbai,West,29.7,20.6,0.0,34.5,2.7,Clear
2023-03-28,Mumbai,West,26.5,20.5,0.0,50.6,8.0,Clear
2023-03-29,Mumbai,West,24.0,19.0,0.0,64.8,13.0,Clear
2023-03-30,Mumbai,West,30.0,23.0,0.0,43.4,21.7,Clear
2023-03-31,Mumbai,West,28.9,23.0,0.0,56.1,14.6,Clear
2023-04-01,Mumbai,West,33.2,24.9,0.4,58.0,11.1,Light Rain
2023-04-02,Mumbai,West,33.4,25.9,0.0,52.2,22.4,Clear
2023-04-03,Mumbai,West,29.9,22.8,0.0,43.2,14.7,Clear
2023-04-04,Mumbai,West,28.4,20.1,7.9,56.7,12.0,Light Rain
2023-04-05,Mumbai,West,30.4,23.7,0.0,62.6,6.6,Clear
2023-04-06,Mumbai,West,27.8,22.8,0.0,58.6,4.8,Clear
2023-04-07,Mumbai,West,34.4,25.0,3.8,54.6,17.4,Light Rain
2023-04-08,Mumbai,West,27.8,21.7,0.0,60.0,1.3,Clear
2023-04-09,Mumbai,West,31.0,22.7,0.0,35.0,19.3,Clear
2023-04-10,Mumbai,West,28.7,23.7,0.0,39.8,15.0,Clear
2023-04-11,Mumbai,West,32.1,23.4,0.0,45.7,22.4,Clear
2023-04-12,Mumbai,West,30.1,20.5,0.0,49.1,6.5,Clear
2023-04-13,Mumbai,West,31.2,23.7,0.0,47.4,55.0,Clear
2023-04-14,Mumbai,West,27.7,22.5,3.1,53.8,10.2,Light Rain
2023-04-15,Mumbai,West,28.6,23.6,0.0,53.6,27.9,Clear
2023-04-16,Mumbai,West,32.9,25.8,0.0,60.6,14.3,Clear
2023-04-17,Mumbai,West,31.5,22.7,0.0,35.7,12.3,Clear
2023-04-18,Mumbai,West,34.2,26.8,0.0,50.9,5.9,Clear
2023-04-19,Mumbai,West,33.5,23.8,0.0,37.4,10.2,Clear
2023-04-20,Mumbai,West,31.2,24.5,0.0,53.4,9.8,Clear
2023-04-21,Mumbai,West,34.7,25.7,0.0,28.8,23.4,Clear
2023-04-22,Mumbai,West,31.3,24.5,0.0,30.9,3.1,Clear
2023-04-23,Mumbai,West,32.1,23.0,0.0,44.1,20.5,Clear
2023-04-24,Mumbai,West,29.1,22.0,0.0,58.1,7.2,Clear
2023-04-25,Mumbai,West,34.1,27.6,0.0,43.4,8.2,Clear
2023-04-26,Mumbai,West,31.4,23.3,0.0,48.1,17.6,Clear
2023-04-27,Mumbai,West,28.5,22.5,0.0,53.9,4.9,Clear
2023-04-28,Mumbai,West,31.9,26.1,0.0,48.9,13.0,Clear
2023-04-29,Mumbai,West,28.9,23.9,0.0,47.8,7.0,Clear
2023-04-30,Mumbai,West,29.7,23.2,0.0,36.3,8.2,Clear
2023-05-01,Mumbai,West,31.3,25.2,0.0,38.1,4.5,Clear
2023-05-02,Mumbai,West,29.7,22.3,0.0,56.7,9.1,Clear
2023-05-03,Mumbai,West,31.1,26.1,0.0,38.4,10.2,Clear
2023-05-04,Mumbai,West,33.7,25.8,0.0,49.4,13.4,Clear
2023-05-05,Mumbai,West,33.3,22.6,0.0,56.6,19.0,Clear
2023-05-06,Mumbai,West,31.2,24.5,0.0,38.8,3.1,Clear
2023-05-07,Mumbai,West,31.2,23.0,0.0,40.8,7.9,Clear
2023-05-08,Mumbai,West,32.3,25.0,0.0,47.2,21.4,Clear
2023-05-09,Mumbai,West,32.0,25.1,0.0,28.5,7.8,Clear
2023-05-10,Mumbai,West,31.1,24.0,0.0,39.3,9.3,Clear
2023-05-11,Mumbai,West,34.0,26.9,0.0,48.1,0.5,Clear
2023-05-12,Mumbai,West,30.0,22.0,0.0,48.6,6.6,Clear
2023-05-13,Mumbai,West,29.9,22.9,0.0,47.6,11.4,Clear
2023-05-14,Mumbai,West,30.1,25.1,0.0,45.9,9.3,Clear
2023-05-15,Mumbai,West,33.9,26.3,0.0,58.1,6.1,Clear
2023-05-16,Mumbai,West,32.5,25.0,0.0,42.6,3.2,Clear
2023-05-17,Mumbai,West,30.4,24.5,0.0,50.2,7.1,Clear
2023-05-18,Mumbai,West,35.8,28.2,0.0,58.2,5.4,Clear
2023-05-19,Mumbai,West,29.9,21.8,0.0,54.3,18.9,Clear
2023-05-20,Mumbai,West,28.9,23.9,0.0,47.6,6.2,Clear
2023-05-21,Mumbai,West,34.0,29.0,0.0,45.6,10.7,Clear
2023-05-22,Mumbai,West,30.5,23.3,8.3,61.9,33.8,Light Rain
2023-05-23,Mumbai,West,36.2,31.2,0.0,56.2,7.3,Clear
2023-05-24,Mumbai,West,33.1,25.6,0.0,51.3,8.9,Clear
2023-05-25,Mumbai,West,35.3,29.6,0.0,43.6,8.9,Clear
2023-05-26,Mumbai,West,30.1,23.1,4.9,72.5,9.8,Light Rain
2023-05-27,Mumbai,West,31.1,25.0,0.0,49.8,13.0,Clear
2023-05-28,Mumbai,West,33.9,27.4,0.0,40.8,12.0,Clear
2023-05-29,Mumbai,West,31.8,24.8,0.0,53.6,5.3,Clear
2023-05-30,Mumbai,West,34.1,27.9,2.7,49.9,8.5,Light Rain
2023-05-31,Mumbai,West,33.7,26.5,0.0,45.6,7.4,Clear
2023-06-01,Mumbai,West,34.5,27.0,6.7,60.3,12.4,Light Rain
2023-06-02,Mumbai,West,35.2,27.9,0.0,64.6,18.0,Clear
2023-06-03,Mumbai,West,31.6,26.2,11.1,62.0,9.3,Rain
2023-06-04,Mumbai,West,36.7,28.7,8.7,56.9,13.2,Light Rain
2023-06-05,Mumbai,West,35.5,29.6,0.0,56.2,5.8,Clear
2023-06-06,Mumbai,West,34.0,27.2,59.3,55.8,15.3,Rain
2023-06-07,Mumbai,West,33.6,27.1,14.8,65.4,7.8,Rain
2023-06-08,Mumbai,West,35.5,27.6,0.0,56.7,12.4,Clear
2023-06-09,Mumbai,West,31.3,25.4,0.0,62.1,12.7,Clear
2023-06-10,Mumbai,West,33.1,25.4,8.5,73.1,15.7,Light Rain
2023-06-11,Mumbai,West,35.3,27.8,18.5,66.0,23.9,Rain
2023-06-12,Mumbai,West,32.3,23.5,0.0,56.8,11.4,Clear
2023-06-13,Mumbai,West,33.7,27.2,0.0,59.0,2.3,Clear
2023-06-14,Mumbai,West,34.7,28.7,15.2,55.8,14.2,Rain
2023-06-15,Mumbai,West,30.8,21.8,0.0,44.0,18.5,Clear
2023-06-16,Mumbai,West,37.6,30.4,7.7,49.8,14.8,Light Rain
2023-06-17,Mumbai,West,31.7,25.3,24.0,48.9,20.6,Rain
2023-06-18,Mumbai,West,38.2,30.3,25.2,55.5,14.2,Rain
2023-06-19,Mumbai,West,32.0,27.0,0.0,59.4,16.5,Clear
2023-06-20,Mumbai,West,34.6,26.3,2.7,49.1,20.7,Light Rain
2023-06-21,Mumbai,West,33.6,26.1,0.0,42.0,3.3,Clear
2023-06-22,Mumbai,West,33.1,27.8,9.3,62.8,19.0,Light Rain
2023-06-23,Mumbai,West,29.6,22.5,15.5,64.3,11.3,Rain
2023-06-24,Mumbai,West,32.3,27.3,19.3,61.7,12.6,Rain
2023-06-25,Mumbai,West,34.3,25.5,4.3,65.7,7.4,Light Rain
2023-06-26,Mumbai,West,36.3,27.1,8.8,64.2,36.1,Light Rain
2023-06-27,Mumbai,West,32.3,24.9,48.7,73.3,12.7,Rain
2023-06-28,Mumbai,West,32.9,26.1,5.4,52.3,21.1,Light Rain
2023-06-29,Mumbai,West,32.7,24.5,0.0,59.4,5.6,Clear
2023-06-30,Mumbai,West,32.8,27.8,0.0,45.8,10.0,Clear
2023-07-01,Mumbai,West,35.5,27.3,129.4,67.2,15.2,Heavy Rain
2023-07-02,Mumbai,West,33.0,23.4,13.8,61.9,10.9,Rain
2023-07-03,Mumbai,West,33.4,27.1,26.9,85.5,9.9,Rain
